##FastQC	0.11.4
>>Basic Statistics	pass
#Measure	Value
Filename	R14_REEVESBYISLAND_R2.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	43222270
Sequences flagged as poor quality	0
Sequence length	100
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1256	24-25	0.07073025366818086
1256	26-27	0.0324472880836808
1256	28-29	0.05778599480419899
1256	30-31	0.006881260039570236
1256	32-33	0.003270471257394547
1256	34-35	0.05012321099329853
1256	36-37	0.0751522815220298
1256	38-39	0.07540718634693633
1256	40-41	0.06415702184027339
1256	42-43	0.042959176013546596
1256	44-45	0.07465699381126001
1256	46-47	0.10967257560136545
1256	48-49	0.06161356880431157
1256	50-51	0.09922963357180237
1256	52-53	0.015533285404366381
1256	54-55	0.04817238411422409
1256	56-57	0.07164962707323497
1256	58-59	0.028168229391219768
1256	60-61	0.008571341853631509
1256	62-63	0.040776239456164376
1256	64-65	0.022819751199477878
1256	66-67	0.09299958152512744
1256	68-69	0.11251020354502117
1256	70-71	0.06647689623061126
1256	72-73	0.03597773148909056
1256	74-75	0.09386293671047952
1256	76-77	0.07638185344490722
1256	78-79	0.05783093737442613
1256	80-81	0.03461964147214047
1256	82-83	0.07508633897031558
1256	84-85	0.0785669184658957
1256	86-87	0.10076376120661479
1256	88-89	0.03762545913457416
1256	90-91	0.03390500431121524
1256	92-93	0.03034197603032851
1256	94-95	0.1300272290146225
1256	96-97	0.07593661747430502
1256	98-99	0.03694822918193097
1256	100	0.05947837761672048
1257	1	-0.03187458968449164
1257	2	0.22056881919912286
1257	3	0.11092736731649921
1257	4	0.21172165625612394
1257	5	0.1317995597313697
1257	6	0.12480620506381968
1257	7	0.15331800872925783
1257	8	0.06737811618364731
1257	9	0.09025834207560735
1257	10-11	0.0707820832168693
1257	12-13	0.07987291018297782
1257	14-15	0.10563454961901186
1257	16-17	0.06235564571441188
1257	18-19	0.004036565040252071
1257	20-21	0.033133025995617515
1257	22-23	0.002986441806150708
1257	24-25	0.0671488773085187
1257	26-27	0.08225335329583316
1257	28-29	0.05327481129522482
1257	30-31	0.02021524564472088
1257	32-33	0.0138820985281356
1257	34-35	0.031874673317922486
1257	36-37	0.06686859355659891
1257	38-39	0.07180593116261491
1257	40-41	0.09644859375975301
1257	42-43	0.06830791613312925
1257	44-45	0.07007376732999404
1257	46-47	0.11722510760370852
1257	48-49	0.08877314497274114
1257	50-51	0.08754085421701774
1257	52-53	0.08086497156353545
1257	54-55	0.08233370264437667
1257	56-57	0.08466483572438932
1257	58-59	0.08427308497282837
1257	60-61	0.07548280064473545
1257	62-63	0.058401665321653695
1257	64-65	0.10015119138103046
1257	66-67	0.07830017042058302
1257	68-69	0.07370974299387711
1257	70-71	0.09618870332552376
1257	72-73	0.07314026014015695
1257	74-75	0.10008893789026985
1257	76-77	0.12256619071997221
1257	78-79	0.11937234692054943
1257	80-81	0.06734749166182752
1257	82-83	0.0920185847376942
1257	84-85	0.12450553194467773
1257	86-87	0.19902837027212428
1257	88-89	0.07362737103484562
1257	90-91	0.05030805505494129
1257	92-93	0.12072190006621497
1257	94-95	0.17206693795167638
1257	96-97	0.13232041621596835
1257	98-99	0.16059645768372377
1257	100	0.13495156395037355
1258	1	0.1662772850976708
1258	2	0.13767153081543881
1258	3	0.12438775163244031
1258	4	0.09875291629118976
1258	5	0.018114775767877234
1258	6	0.03391245232381124
1258	7	0.07920454066339744
1258	8	0.04012049676746443
1258	9	0.05585398050070012
1258	10-11	0.0497088041586764
1258	12-13	-0.02774573175719297
1258	14-15	0.05496141413922828
1258	16-17	-7.570762818929211E-4
1258	18-19	-0.04891047062156417
1258	20-21	0.03514000132708617
1258	22-23	0.002413869597461371
1258	24-25	0.05074845601657074
1258	26-27	0.017855041002135863
1258	28-29	0.049163290270350046
1258	30-31	0.040808963683232946
1258	32-33	-0.012537272778160968
1258	34-35	0.0019229584114341947
1258	36-37	-0.00942375807545659
1258	38-39	0.0434751596139904
1258	40-41	0.0401794289235653
1258	42-43	0.0662958282324837
1258	44-45	0.06268474930120504
1258	46-47	0.08704626668456683
1258	48-49	-0.011324313694522914
1258	50-51	0.054642207727830794
1258	52-53	0.02748774899846751
1258	54-55	0.061336035793495114
1258	56-57	0.053839932587784745
1258	58-59	0.017811716474632533
1258	60-61	-0.005552035142535772
1258	62-63	0.03795169830965506
1258	64-65	0.06716853019992186
1258	66-67	0.04278544716060395
1258	68-69	0.047451719699957096
1258	70-71	0.05874685626140774
1258	72-73	0.046996246631195504
1258	74-75	0.0683697768491669
1258	76-77	0.07027652889839686
1258	78-79	0.11438632779182711
1258	80-81	0.06147319029288667
1258	82-83	0.0250017231596118
1258	84-85	0.042547940883693514
1258	86-87	0.08158528948971622
1258	88-89	0.03463855293949791
1258	90-91	-0.02045516724459162
1258	92-93	0.03842650881632892
1258	94-95	0.059828087046021494
1258	96-97	0.0018935776139912264
1258	98-99	0.0038900996429376278
1258	100	0.02158699842102152
1259	1	0.22691553631254635
1259	2	0.18382298955252452
1259	3	0.14473241868545017
1259	4	0.03790525575023196
1259	5	0.04859389156577265
1259	6	0.05789153479571496
1259	7	0.05780645688236774
1259	8	0.05856845200175087
1259	9	0.060553423320676814
1259	10-11	0.08000968442271983
1259	12-13	0.05828386070410829
1259	14-15	0.047822513957946455
1259	16-17	0.011529488561578205
1259	18-19	-0.011404475759363208
1259	20-21	0.04143617117871656
1259	22-23	0.03833286047630935
1259	24-25	0.07067476741971035
1259	26-27	0.03145888300539923
1259	28-29	0.06855669111383378
1259	30-31	0.034350626003949
1259	32-33	0.026765827352946303
1259	34-35	0.036255525331796434
1259	36-37	0.05251992049308285
1259	38-39	0.07354202528684084
1259	40-41	0.08597161313946344
1259	42-43	0.05596984408547456
1259	44-45	0.006282760528250719
1259	46-47	0.03782429880268978
1259	48-49	0.03934635785724083
1259	50-51	0.023599938670578524
1259	52-53	0.03502180892317597
1259	54-55	-0.005377497560225208
1259	56-57	0.07122446820918782
1259	58-59	0.06043781973025375
1259	60-61	0.00918441733383446
1259	62-63	0.06894287938781929
1259	64-65	0.026422740340898088
1259	66-67	0.07436862501504748
1259	68-69	0.07459513288167585
1259	70-71	-0.009806236110605937
1259	72-73	0.03184828686864449
1259	74-75	0.03255409145057797
1259	76-77	0.10175545491622984
1259	78-79	0.02671286855917998
1259	80-81	0.038518884549567645
1259	82-83	0.002602475767304213
1259	84-85	0.03877590693494426
1259	86-87	0.07197975218573305
1259	88-89	0.003050851908739105
1259	90-91	-0.005284835821434797
1259	92-93	0.030959538433720013
1259	94-95	0.069192929297067
1259	96-97	0.010460972177938288
1259	98-99	0.03479524370025189
1259	100	0.008515497128435356
1260	1	0.2786982459040246
1260	2	0.07976869613261783
1260	3	0.0998730058889521
1260	4	0.08880114891645974
1260	5	0.10473512437961574
1260	6	0.017112323387003414
1260	7	0.11284755287934445
1260	8	0.054838035963086895
1260	9	0.1381066994479383
1260	10-11	0.07822770129979517
1260	12-13	0.04623732448663276
1260	14-15	0.09789561974417893
1260	16-17	0.06836605262543571
1260	18-19	0.02910684779658368
1260	20-21	0.1103916507777214
1260	22-23	0.039335567158211404
1260	24-25	0.11417731496795369
1260	26-27	0.055833714109176924
1260	28-29	0.06218280931718567
1260	30-31	0.09949293285936989
1260	32-33	0.05133241631492069
1260	34-35	0.06793585183681472
1260	36-37	0.07506514671076303
1260	38-39	0.1071609887010041
1260	40-41	0.08274420454685583
1260	42-43	0.08524720091051563
1260	44-45	0.05854678640830713
1260	46-47	0.11242000413049169
1260	48-49	0.07250120458894571
1260	50-51	0.06504086415117882
1260	52-53	0.07936451838623526
1260	54-55	0.10737156462134578
1260	56-57	0.12682280469086749
1260	58-59	0.06116875925845022
1260	60-61	0.06768938435164529
1260	62-63	0.035626594055749194
1260	64-65	0.013445233639018284
1260	66-67	0.10001507450082414
1260	68-69	0.09827393302069254
1260	70-71	0.0773092338438559
1260	72-73	0.10076417084432165
1260	74-75	0.11351364590021262
1260	76-77	0.19379955612634348
1260	78-79	0.06547175136085315
1260	80-81	0.08678806395229799
1260	82-83	0.09661544053508209
1260	84-85	0.12803874488457012
1260	86-87	0.17598308990744016
1260	88-89	0.10334744555941455
1260	90-91	0.09285796377722733
1260	92-93	0.11608047147289113
1260	94-95	0.12656570638817044
1260	96-97	0.13647925008566375
1260	98-99	0.12006047232824102
1260	100	0.18331113771616003
1261	1	0.3210766527039226
1261	2	0.12652594588418253
1261	3	0.10341721584707386
1261	4	0.14228855106047433
1261	5	0.12805493870357765
1261	6	0.03467188258125731
1261	7	0.06872151900573442
1261	8	0.05977112862881029
1261	9	0.13274190554236753
1261	10-11	0.08855880788549797
1261	12-13	0.0494905016869609
1261	14-15	0.05012301376279282
1261	16-17	0.042661232003972316
1261	18-19	0.03502223562514928
1261	20-21	0.06380908425980891
1261	22-23	0.07932483502724352
1261	24-25	0.04076140102336723
1261	26-27	-0.016906196384340433
1261	28-29	0.028964384384558173
1261	30-31	0.054754792404516195
1261	32-33	0.04023486518629227
1261	34-35	0.041730187840251176
1261	36-37	-0.01022112080286064
1261	38-39	0.05125599603483977
1261	40-41	0.004725808606238502
1261	42-43	0.027084200949296644
1261	44-45	0.02030689403479613
1261	46-47	0.0384391909935502
1261	48-49	0.03395708682033671
1261	50-51	4.956477378854629E-4
1261	52-53	0.03950701794277478
1261	54-55	0.006318823954266861
1261	56-57	0.0376200723208413
1261	58-59	-0.00615644783415803
1261	60-61	-0.03236230535497242
1261	62-63	-0.011004451430551399
1261	64-65	-0.02790144534501593
1261	66-67	0.025141453608263475
1261	68-69	-0.06816994232128337
1261	70-71	-0.019378810193487084
1261	72-73	0.026077790032964288
1261	74-75	0.03116472702889439
1261	76-77	0.08007123417258555
1261	78-79	0.0034530044642977487
1261	80-81	0.01537329824399336
1261	82-83	0.010457346327569894
1261	84-85	0.07732290920569795
1261	86-87	0.12128530302798168
1261	88-89	0.01744112409267018
1261	90-91	-0.0013776802491776152
1261	92-93	0.02068371641661315
1261	94-95	0.06949197321514333
1261	96-97	0.027866174560834622
1261	98-99	0.005687300621133318
1261	100	0.05277428320965072
1262	1	0.15864123222775817
1262	2	0.16195472572894687
1262	3	0.11220049421048373
1262	4	0.17104600756739075
1262	5	0.0641866310654251
1262	6	0.1025202303411561
1262	7	0.17149408813583733
1262	8	0.18578115455507316
1262	9	0.1673608730979197
1262	10-11	0.05835085748205415
1262	12-13	0.05218961530934507
1262	14-15	0.08774459173814364
1262	16-17	0.0398334397207023
1262	18-19	0.007468853886969384
1262	20-21	0.050715903562597475
1262	22-23	0.042110194430300396
1262	24-25	0.0821288788009582
1262	26-27	0.0402431047026397
1262	28-29	0.08025699860316848
1262	30-31	0.04328533937799506
1262	32-33	0.013610519004913613
1262	34-35	0.0449422387766063
1262	36-37	0.12889575602405756
1262	38-39	0.035980853839333804
1262	40-41	0.09556636199395996
1262	42-43	0.1156665098535612
1262	44-45	0.05275166956132438
1262	46-47	0.13867848658442483
1262	48-49	0.13277423438228197
1262	50-51	0.04006269066082524
1262	52-53	0.05214061168162942
1262	54-55	0.0470838377883922
1262	56-57	0.13855430377367384
1262	58-59	0.06560731634430539
1262	60-61	0.015114311183147322
1262	62-63	0.06385242478943098
1262	64-65	0.09987284931818863
1262	66-67	0.09749756618590055
1262	68-69	0.08696382234590061
1262	70-71	0.13028765512374463
1262	72-73	0.090729717200567
1262	74-75	0.1285586398518319
1262	76-77	0.12919791332755182
1262	78-79	0.09367104563099105
1262	80-81	0.07119873254920606
1262	82-83	0.08399333152329547
1262	84-85	0.12331419618771378
1262	86-87	0.1828204441241823
1262	88-89	0.07220863090066132
1262	90-91	0.0634429815097306
1262	92-93	0.090686553237731
1262	94-95	0.10255401022332933
1262	96-97	0.07904665451781767
1262	98-99	0.09793645370836401
1262	100	0.08764165034593674
1263	1	0.1910743190870221
1263	2	0.1656157045142237
1263	3	0.04690753838685424
1263	4	0.07069533031972952
1263	5	0.005621523925249505
1263	6	0.07622229922996127
1263	7	0.02918209978209063
1263	8	0.01231623211000965
1263	9	0.013448063736660743
1263	10-11	0.0156556249914388
1263	12-13	0.014276948154460456
1263	14-15	0.06503112708666237
1263	16-17	0.009357136996747784
1263	18-19	0.031316811641488584
1263	20-21	0.07189867348806445
1263	22-23	0.03952630667716761
1263	24-25	0.06256680312169749
1263	26-27	0.019158493846411773
1263	28-29	0.0392817501520355
1263	30-31	0.018333295828618645
1263	32-33	0.06458551380714539
1263	34-35	0.050596174679228056
1263	36-37	0.08633230890898602
1263	38-39	0.03405319348763669
1263	40-41	0.07260890543438592
1263	42-43	0.08721764623630435
1263	44-45	0.07020103324383342
1263	46-47	0.09242895046140376
1263	48-49	0.08021505447705835
1263	50-51	0.09891546010445751
1263	52-53	0.06767075978915926
1263	54-55	0.06233804339414917
1263	56-57	0.07663011606900483
1263	58-59	-0.05748557752379213
1263	60-61	0.01422063173688315
1263	62-63	0.0416055315046151
1263	64-65	0.051680520496304894
1263	66-67	0.025507036559865526
1263	68-69	0.018569504448038288
1263	70-71	0.07443561331629667
1263	72-73	0.014938335171599704
1263	74-75	0.07226894672727724
1263	76-77	0.06844443754811635
1263	78-79	0.10388791136789877
1263	80-81	0.03365743183559289
1263	82-83	0.08343696437047754
1263	84-85	0.08688901176509489
1263	86-87	0.12137013674551156
1263	88-89	0.11295275324948051
1263	90-91	-4.463688933924459E-4
1263	92-93	0.04303018250938351
1263	94-95	0.09063342861148982
1263	96-97	-0.005440229541918029
1263	98-99	0.007657980829591793
1263	100	-0.022102307895096374
1264	1	0.12149948911996944
1264	2	0.1472942293069508
1264	3	0.05097089770560359
1264	4	0.16001744708290033
1264	5	0.02629819006244105
1264	6	0.119913803668247
1264	7	0.1491862668011663
1264	8	0.07816565419396682
1264	9	0.10686943394330228
1264	10-11	0.048263786985344836
1264	12-13	0.07628616304268121
1264	14-15	0.05634841052028605
1264	16-17	0.030396096562220976
1264	18-19	-0.004158754567697542
1264	20-21	0.026388894401954133
1264	22-23	0.04759696653082557
1264	24-25	0.008481370979126268
1264	26-27	-0.010492838052535092
1264	28-29	0.05102016037236723
1264	30-31	0.029427674684917804
1264	32-33	0.035139438540880974
1264	34-35	0.01941516514665409
1264	36-37	0.047907029543360125
1264	38-39	0.03364474310301091
1264	40-41	0.036798585254665284
1264	42-43	0.06624036680466361
1264	44-45	0.05274271890619531
1264	46-47	0.06371927204388328
1264	48-49	0.06469940649527928
1264	50-51	0.06731682036801345
1264	52-53	-0.0029812033512897074
1264	54-55	0.01452124164318036
1264	56-57	0.04851289699725925
1264	58-59	0.024159580173119366
1264	60-61	0.056087672885162476
1264	62-63	-0.008604779185851896
1264	64-65	0.02116937990892609
1264	66-67	0.04521512862210386
1264	68-69	0.09898219405256015
1264	70-71	0.04552366944315622
1264	72-73	0.04958952266888872
1264	74-75	0.051543184028695066
1264	76-77	0.017963580049858763
1264	78-79	-0.0423717764357292
1264	80-81	0.04859114116332108
1264	82-83	0.03029633160244316
1264	84-85	0.0639228058772261
1264	86-87	0.11378296456305037
1264	88-89	-5.956800957491737E-4
1264	90-91	-0.010782484365201128
1264	92-93	0.04343961276235575
1264	94-95	0.08408249299193216
1264	96-97	0.04511205520163486
1264	98-99	0.03144552268028633
1264	100	-0.040459264650927196
1265	1	0.1683413048315856
1265	2	-0.04243542019131041
1265	3	0.11524458661197201
1265	4	0.13054229045936694
1265	5	0.08345043086711712
1265	6	0.10969861146703863
1265	7	0.16670770432426707
1265	8	-0.05847106099956534
1265	9	0.06482467340781994
1265	10-11	-0.026016228570924227
1265	12-13	0.03690399238674047
1265	14-15	0.0023125931944107947
1265	16-17	-0.012721073157841545
1265	18-19	0.01524800822332395
1265	20-21	0.029463341809268684
1265	22-23	0.013748871936961393
1265	24-25	0.033991403311468105
1265	26-27	0.06432757714052428
1265	28-29	0.044721638032591216
1265	30-31	0.049801106937586326
1265	32-33	-0.03286383713027874
1265	34-35	0.0427115619288756
1265	36-37	0.03538009874145587
1265	38-39	0.04969524477600373
1265	40-41	0.05705406935921786
1265	42-43	0.06918339169366305
1265	44-45	0.020300202547829826
1265	46-47	0.09710567085366506
1265	48-49	0.08551575549346069
1265	50-51	0.03992251345086828
1265	52-53	0.02126642553883329
1265	54-55	0.030656838397362662
1265	56-57	0.09649742540660355
1265	58-59	0.025132077082062665
1265	60-61	0.013347232000079146
1265	62-63	0.017332107253650975
1265	64-65	0.007175633984800811
1265	66-67	0.10127734976824598
1265	68-69	0.06186059116731002
1265	70-71	0.034393014487278606
1265	72-73	0.0867606870451354
1265	74-75	0.03793619199400666
1265	76-77	0.10282245742006779
1265	78-79	0.06474359307978261
1265	80-81	0.03551862393776162
1265	82-83	0.07961008689968452
1265	84-85	0.11970862048670483
1265	86-87	0.17386827183096187
1265	88-89	0.021447964152997656
1265	90-91	0.029836273680210468
1265	92-93	0.07387174693653265
1265	94-95	0.11056865093389945
1265	96-97	0.04103885405825025
1265	98-99	0.04086572703968727
1265	100	0.13835640124947446
1266	1	0.16098352892539225
1266	2	0.120680408773012
1266	3	0.013686327686805555
1266	4	0.07986365563842668
1266	5	0.027655753117670656
1266	6	0.05211847621467314
1266	7	0.03696097210814031
1266	8	-0.020209130119404506
1266	9	0.005926572318642798
1266	10-11	0.005535865452976907
1266	12-13	-0.06399590702334024
1266	14-15	-0.022222234909378358
1266	16-17	-0.049183892481998726
1266	18-19	-0.050675163998199935
1266	20-21	-0.05063180494422426
1266	22-23	-0.09239745292412493
1266	24-25	-0.02644828294494772
1266	26-27	-0.049692245422470194
1266	28-29	-0.025747320202491153
1266	30-31	-0.026574511541859636
1266	32-33	-0.0061429616765948936
1266	34-35	-0.01190160942149987
1266	36-37	-0.05236688528906086
1266	38-39	-0.007635501274762646
1266	40-41	-0.04121022781801287
1266	42-43	-0.0017473436771524575
1266	44-45	-0.05536163687552431
1266	46-47	-0.0546576188328487
1266	48-49	0.02126629953195902
1266	50-51	0.05251800743494783
1266	52-53	-0.016504970560013987
1266	54-55	-0.012300175987732587
1266	56-57	-0.010800125177915731
1266	58-59	-0.07205564818573862
1266	60-61	-0.05969054828837983
1266	62-63	-0.036773350246022574
1266	64-65	-0.06197749724434232
1266	66-67	-0.008358411792293907
1266	68-69	-0.0015758809838004595
1266	70-71	0.009237910222111623
1266	72-73	-0.04864361271045681
1266	74-75	-0.017759506541381143
1266	76-77	0.07922346919452394
1266	78-79	-0.04527172986959016
1266	80-81	0.05989435242000951
1266	82-83	-0.040351808256936295
1266	84-85	0.06408090078837603
1266	86-87	0.05817981399838601
1266	88-89	-0.06171441306975112
1266	90-91	0.0015633115010018628
1266	92-93	-0.019658673817318117
1266	94-95	0.004736196970917206
1266	96-97	-0.03233451487793815
1266	98-99	-0.04758511734540605
1266	100	-0.007640732149489793
1267	1	-0.2688462909421574
1267	2	0.06195606649099972
1267	3	0.11620943387390525
1267	4	0.15088145571853318
1267	5	0.04743295342439069
1267	6	0.09555289309785309
1267	7	0.13369981939234776
1267	8	0.04452952913578656
1267	9	0.10479445647318641
1267	10-11	0.06769457320397976
1267	12-13	0.06330597943652094
1267	14-15	0.06359209802668886
1267	16-17	0.051509072784533316
1267	18-19	0.019132770565093438
1267	20-21	0.03466169414843279
1267	22-23	0.024834027115581137
1267	24-25	0.10593305964750499
1267	26-27	0.03924637648806595
1267	28-29	0.021283355621456224
1267	30-31	0.03641429044889577
1267	32-33	0.03728229450477727
1267	34-35	-0.03963990845095822
1267	36-37	-0.007266302007387537
1267	38-39	0.030077965520000305
1267	40-41	0.019275019657222003
1267	42-43	0.06799885306060816
1267	44-45	0.02992910788587011
1267	46-47	0.015288358733592133
1267	48-49	0.021182731080749306
1267	50-51	0.026495024315451587
1267	52-53	0.02402552425335358
1267	54-55	-0.006046354608116644
1267	56-57	-0.07114776830275815
1267	58-59	-0.012413929966157866
1267	60-61	-0.02689300175691045
1267	62-63	-0.004696999856562911
1267	64-65	-0.02193296848064108
1267	66-67	0.021075555584019412
1267	68-69	-0.024377663472748168
1267	70-71	0.0010690329087594819
1267	72-73	0.03248154263383185
1267	74-75	0.010852894820921222
1267	76-77	0.010386854656950106
1267	78-79	0.0325898897522805
1267	80-81	0.021770388252591033
1267	82-83	0.028459568445150296
1267	84-85	0.05804089712572136
1267	86-87	0.07190738068420899
1267	88-89	-0.023995274392802912
1267	90-91	-0.019932917962293573
1267	92-93	-0.011106760834273643
1267	94-95	0.02568986397741213
1267	96-97	0.033339943730709365
1267	98-99	-0.05765929821951943
1267	100	0.01143976516113554
1268	1	0.2197146415272968
1268	2	0.042068888087072764
1268	3	0.03740056265905167
1268	4	0.08927630468580361
1268	5	0.07234474274328306
1268	6	0.054006257235613475
1268	7	0.025382935860619682
1268	8	0.0021660459289378764
1268	9	0.016472361997593055
1268	10-11	0.03366229810442434
1268	12-13	0.06339568053589062
1268	14-15	0.06659153412110186
1268	16-17	0.007865209885345337
1268	18-19	0.03456188099760027
1268	20-21	0.024874568197418512
1268	22-23	0.013261051943864288
1268	24-25	0.057627300278788596
1268	26-27	0.033660558694954545
1268	28-29	0.021107204129201307
1268	30-31	-0.006709444075589488
1268	32-33	0.030343370127987157
1268	34-35	-0.001682987917611456
1268	36-37	0.033011101632475004
1268	38-39	0.04877659669043055
1268	40-41	0.036994766497102205
1268	42-43	0.005350715911710324
1268	44-45	0.07327718715992404
1268	46-47	0.012629280810600108
1268	48-49	0.013921388752407893
1268	50-51	0.004713987367061634
1268	52-53	0.04095397706179682
1268	54-55	-0.03519708054607662
1268	56-57	0.03502502895103987
1268	58-59	0.033245892307292024
1268	60-61	0.010496908160483542
1268	62-63	0.006583365728928925
1268	64-65	6.035203932270861E-4
1268	66-67	0.019483629406707337
1268	68-69	0.04158597964433142
1268	70-71	0.012788673211339585
1268	72-73	0.03272907166754635
1268	74-75	0.03674379080641188
1268	76-77	0.1250978165544936
1268	78-79	0.02881681617615328
1268	80-81	0.020678718206418978
1268	82-83	-0.003655280487770085
1268	84-85	0.05312615089059136
1268	86-87	0.08749934844603757
1268	88-89	0.021317565628031332
1268	90-91	-0.020437789483331414
1268	92-93	0.04984243749242978
1268	94-95	0.039226035876730236
1268	96-97	-0.05060386308458931
1268	98-99	-0.014473278931667721
1268	100	0.06681466116919665
1269	1	0.20969371798764058
1269	2	0.03794121901876224
1269	3	0.06844538868831762
1269	4	0.07354283006707618
1269	5	0.04478868555865745
1269	6	0.051249061050697264
1269	7	0.01490999714443575
1269	8	0.043308448018180457
1269	9	0.06315577948210915
1269	10-11	0.04430875796812472
1269	12-13	0.005046982647009202
1269	14-15	0.041978499953046366
1269	16-17	3.3738966195784315E-4
1269	18-19	0.054363240747932196
1269	20-21	0.03648865087891551
1269	22-23	0.005557924179477425
1269	24-25	0.022540237746902392
1269	26-27	-0.00964469441877469
1269	28-29	-2.449075628661035E-4
1269	30-31	0.0238338768674069
1269	32-33	-0.05630557761081434
1269	34-35	-0.04585313312720274
1269	36-37	-0.05190535875028246
1269	38-39	0.01916155076041548
1269	40-41	-4.0103935275226377E-4
1269	42-43	-0.00418429288477995
1269	44-45	-0.031693693159489555
1269	46-47	0.04029633537086852
1269	48-49	0.009745628504717274
1269	50-51	-0.020268474020802785
1269	52-53	-0.027711331778178305
1269	54-55	-0.03283728618856685
1269	56-57	-0.03920600094890858
1269	58-59	-0.0734165873883228
1269	60-61	-0.10858277167337604
1269	62-63	-0.052677754895299245
1269	64-65	-0.12309784750640773
1269	66-67	-0.01937969606922252
1269	68-69	-0.09425065254483656
1269	70-71	-0.039970870954689985
1269	72-73	-0.08988686050221872
1269	74-75	-0.07338409317394223
1269	76-77	-0.03649849963182561
1269	78-79	-0.08134256805055173
1269	80-81	-0.1358858933198448
1269	82-83	-0.1134407531755457
1269	84-85	-0.08272718748277441
1269	86-87	0.007400529349560259
1269	88-89	-0.10044602634846456
1269	90-91	-0.18595914218699505
1269	92-93	-0.10171629611824073
1269	94-95	-0.07729455409454289
1269	96-97	-0.1395369637278563
1269	98-99	-0.12861659303502648
1269	100	-0.09033090542441613
1270	1	0.09313179296501772
1270	2	-0.008435145915591136
1270	3	0.037766592311420766
1270	4	0.0629089838571204
1270	5	0.023527643933014986
1270	6	0.02689127994138829
1270	7	0.0647448587591839
1270	8	0.010565437511473874
1270	9	0.038697797255288435
1270	10-11	0.01208138270492043
1270	12-13	0.05590440388142781
1270	14-15	0.0373277961128764
1270	16-17	0.020123586285613726
1270	18-19	0.006233011168788494
1270	20-21	0.009766428747326472
1270	22-23	0.040031960754411955
1270	24-25	0.038077999011747465
1270	26-27	0.061142145575118434
1270	28-29	0.0716923525248987
1270	30-31	0.012649196398960783
1270	32-33	0.01427083167052956
1270	34-35	-0.00973135181359197
1270	36-37	0.039683649436014434
1270	38-39	0.07294670182902507
1270	40-41	0.01709849707852129
1270	42-43	0.0998540505755372
1270	44-45	0.04088537903296441
1270	46-47	0.02915355699779809
1270	48-49	0.04309319202806705
1270	50-51	0.004373398484808888
1270	52-53	0.05016846527973229
1270	54-55	0.03253076688426404
1270	56-57	-0.03163070444165328
1270	58-59	-0.014478932142999668
1270	60-61	-0.06470857985468115
1270	62-63	0.011187992506116018
1270	64-65	-0.053281511072590604
1270	66-67	0.0033298697263504096
1270	68-69	0.044959224311305945
1270	70-71	0.024563919161927572
1270	72-73	-0.018009698079076486
1270	74-75	0.12339487069003496
1270	76-77	0.05236535605781256
1270	78-79	0.056538938136007744
1270	80-81	0.02783038270886351
1270	82-83	0.018493008343448025
1270	84-85	0.047728037634271914
1270	86-87	0.08286827364567984
1270	88-89	0.007457641623140887
1270	90-91	0.029909891376050268
1270	92-93	-0.010987603725880035
1270	94-95	0.04711160631450184
1270	96-97	0.004834337316829362
1270	98-99	-0.02495879840243731
1270	100	-0.0026140398592673364
1271	1	0.1611505510918576
1271	2	0.06922187121871559
1271	3	0.0456807605727505
1271	4	0.14620694876217755
1271	5	0.0861557410273619
1271	6	0.07171153739059832
1271	7	0.09733842522301472
1271	8	0.05156267067372511
1271	9	-0.016625289256296583
1271	10-11	0.06079794886179002
1271	12-13	0.03040436966473692
1271	14-15	0.04184963098025207
1271	16-17	0.05394201244806851
1271	18-19	-0.012391620261986702
1271	20-21	0.06074558274672626
1271	22-23	0.030446727693323794
1271	24-25	0.021647140681245958
1271	26-27	-0.014676674346169705
1271	28-29	0.010139800410200905
1271	30-31	-0.0032494956083795046
1271	32-33	0.009385656184399238
1271	34-35	0.028722100390602634
1271	36-37	5.752291628553508E-4
1271	38-39	0.01387968755867064
1271	40-41	-0.014948655008652167
1271	42-43	-0.002439513816689498
1271	44-45	0.008375760147643518
1271	46-47	0.05376809147071526
1271	48-49	0.03954675388431639
1271	50-51	0.01986214622949234
1271	52-53	-0.04142879246727915
1271	54-55	0.003707152996383911
1271	56-57	0.0071033917025644655
1271	58-59	0.010286732379043428
1271	60-61	-0.06929699462509831
1271	62-63	-0.006620701412039409
1271	64-65	-0.05616475876963278
1271	66-67	-0.018428814805481863
1271	68-69	0.03166804813083246
1271	70-71	1.0210124516163432E-4
1271	72-73	9.915914765485923E-4
1271	74-75	-0.0773080617576909
1271	76-77	0.05726830347362011
1271	78-79	-0.001646130776521204
1271	80-81	0.011343996632433573
1271	82-83	7.545783807003659E-4
1271	84-85	0.05409339366612187
1271	86-87	0.09512730496659572
1271	88-89	-0.02455270045004454
1271	90-91	-0.051003385664962764
1271	92-93	-0.04624593756339124
1271	94-95	-0.034119887424274964
1271	96-97	0.046358000969156876
1271	98-99	-0.05103304137848852
1271	100	-0.004482029843643431
1272	1	0.12323173537225074
1272	2	0.10976275044488659
1272	3	0.04662656687516176
1272	4	0.06627719644176011
1272	5	0.09866900279543245
1272	6	0.06132032218872041
